31.7187530000000	2.52542999999997
26.8915957969000	3.62559187500000
23.3591233750000	5.92673250000001
17.2816350000000	11.2079400000000
11.0105880000000	14.7498500000000
8.79688796250000	17.6429987500000
7.80067260000000	21.1885200000000
7.45321075000000	22.9118587500000
6.74629430000000	23.4648000000000
4.18794340000000	25.0645600000000
2.10656117500000	27.7655187500000
1.74757060000000	30.5848200000000
1.21976270000000	32.7929500000000
0.131273720000000	34.9327300000000
0.0985098762500000	37.3194300000000
0.735838430000000	38.8260500000000
2.89253490000000	37.6443000000000
6.12473690000000	35.8602300000000
10.7170853016000	34.9622576560000
14.7082747375000	35.3803487500000
18.3785162797000	36.8226154690000
22.0080210000000	38.9971700000000
27.7283850000000	42.3406950000000
33.4734510000000	44.1616900000000
41.5835403750000	44.6159237500000
49.8414900000000	42.9041800000000
58.6496350000000	38.4060700000000
61.9646550000000	38.3389700000000
68.3832550000000	38.0048287500000
73.6681550000000	36.8215600000000
80.0153722500000	33.1782937500000
85.3105600000000	28.6160300000000
83.6262985000000	35.3272600000000
81.2516350000000	41.2222500000000
75.4146107500000	50.5128737500000
68.3757940000000	58.5441200000000
61.1278952500000	67.1915237500000
58.1554870937000	71.9839732810000
56.1732250000000	77.2788900000000
55.5453171250000	82.2578550000000
55.8427210000000	86.9623800000000
58.1217298750000	93.1947062500000
60.0768375156000	95.7615210940000
62.6871670000000	97.7919800000000
67.2410688750000	99.5839100000000
73.6522430000000	99.9998000000000
80.9852863125000	99.4726120310000
87.0179890000000	97.9475762500000
91.6481204375000	95.4631348440000
94.7734500000000	92.0577300000000
96.4956865000000	87.2910950000000
96.4722980000000	82.0255900000000
96.2039151250000	79.2785175000000
96.8802960000000	76.2889100000000
98.6796907500000	72.0049775000000
99.9120300000000	67.9997600000000
99.5522371250000	65.6213375000000
98.2864780000000	66.2325500000000
94.1743546250000	71.7217350000000
90.4223910000000	75.7917700000000
88.4146487187000	77.4882103120000
86.9957830000000	79.5649100000000
85.2619310000000	84.1834200000000
82.5848479492000	88.7340006250000
79.1594700937000	91.0200631250000
75.3696606289000	91.4145796870000
71.5992827500000	90.2905225000000
68.2321996523000	88.0208637500000
65.6522745312000	84.9785756250000
64.2433705820000	81.5366303120000
64.3893510000000	78.0680000000000
67.7564456562000	71.7463210940000
71.5526860000000	66.0649612500000
80.0862170000000	55.5386500000000
90.7611330000000	43.8158500000000
95.6939593750000	37.4667225000000
99.0542510000000	30.5408600000000
99.9993527500000	22.8240062500000
98.9643510000000	14.9260200000000
96.2401414785000	10.4465367970000
92.5774896406000	7.03129749999999
88.2284689512000	4.52444507799999
83.4451528750000	2.77012250000001
73.5839284219000	0.895638749999989
65.0104040000000	0.160990000000027
48.2425820000000	0.142949999999985
40.1461835937000	0.880171561999987
